
--- LOGICAL GUIDED SEARCH ---
Code family: [1225,65]
Noise level p = 0.03
Search steps = 20
Trials/step = 100
Precision budget = 100000
Score selection: beta=0.3, window=4, top_frac=0.1, min_top=3, max_top=5
Workers = 8
/Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/site-packages/ldpc/code_util/code_util.py:164: UserWarning: This function has exponential complexity. Not recommended for large pcms. Use the                            'ldpc.code_util.estimate_code_distance' function instead.
  warnings.warn(

>>> PHASE 1: Logical-guided search

Step 1/20 (global max dist so far = 6)
Score Info of current state: weight_patterns={6: 2, 7: 0, 8: 4, 9: 0, 10: 22}, score=2.5382
  Target logical weight: 6
  Current distance: 6
  Valid proposal at trial 54/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 11, 11: 0, 12: 36, 13: 0, 14: 33}, score=14.5073
  Valid proposal at trial 55/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 31, 13: 0, 14: 45}, score=13.1545
  Rejected at trial 56/100: distance 10->8.
  Valid proposal at trial 57/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 11, 11: 0, 12: 35, 13: 0, 14: 36}, score=14.4416
  Rejected at trial 58/100: distance 10->8.
  Valid proposal at trial 59/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 34, 13: 0, 14: 38}, score=13.3678
  Valid proposal at trial 60/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 5, 11: 0, 12: 44, 13: 0, 14: 38}, score=9.2678
  Rejected at trial 61/100: distance 10->8.
  Rejected at trial 62/100: distance 10->2.
  Rejected at trial 63/100: distance 10->8.
  Rejected at trial 64/100: distance 10->2.
  Rejected at trial 65/100: distance 10->6.
  Rejected at trial 66/100: distance 10->8.
  Rejected at trial 67/100: distance 10->6.
  Valid proposal at trial 68/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 33, 13: 0, 14: 47}, score=12.3507
  Rejected at trial 69/100: distance 10->6.
  Rejected at trial 70/100: distance 10->8.
  Valid proposal at trial 71/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 38, 13: 0, 14: 43}, score=10.7683
  Rejected at trial 72/100: distance 10->6.
  Rejected at trial 73/100: distance 10->8.
  Rejected at trial 74/100: distance 10->8.
  Valid proposal at trial 75/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 37, 13: 0, 14: 41}, score=11.6621
  Rejected at trial 76/100: distance 10->8.
  Rejected at trial 77/100: distance 10->8.
  Valid proposal at trial 78/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 11, 11: 0, 12: 33, 13: 0, 14: 38}, score=14.2778
  Rejected at trial 79/100: distance 10->6.
  Rejected at trial 80/100: distance 10->8.
  Rejected at trial 81/100: distance 10->8.
  Rejected at trial 82/100: distance 10->6.
  Valid proposal at trial 83/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 34, 13: 0, 14: 37}, score=13.3597
  Rejected at trial 84/100: distance 10->8.
  Rejected at trial 85/100: distance 10->8.
  Rejected at trial 86/100: distance 10->8.
  Rejected at trial 87/100: distance 10->8.
  Rejected at trial 88/100: distance 10->8.
  Rejected at trial 89/100: distance 10->8.
  Rejected at trial 90/100: distance 10->8.
  Valid proposal at trial 91/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 12, 11: 0, 12: 29, 13: 0, 14: 41}, score=14.9421
  Rejected at trial 92/100: distance 10->8.
  Rejected at trial 93/100: distance 10->8.
  Rejected at trial 94/100: distance 10->8.
  Rejected at trial 95/100: distance 10->8.
  Valid proposal at trial 96/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 39, 13: 0, 14: 38}, score=12.8178
  Rejected at trial 97/100: distance 10->6.
  Rejected at trial 98/100: distance 10->2.
  Rejected at trial 99/100: distance 10->8.
  Rejected at trial 100/100: distance 10->8.
  Trials completed: 100/100, valid proposals found: 23, rejections due to distance decrease: 77.
  Accepted best valid move: distance 10->10, target_weight_before_swap=10, weight_patterns=weight_patterns={10: 5, 11: 0, 12: 44, 13: 0, 14: 38}, score=9.2678, score=9.2678

Step 7/20 (global max dist so far = 10)
Score Info of current state: weight_patterns={10: 5, 11: 0, 12: 44, 13: 0, 14: 38}, score=9.2678
  Target logical weight: 10
  Current distance: 10
  Rejected at trial 1/100: distance 10->6.
  Rejected at trial 2/100: distance 10->6.
  Rejected at trial 3/100: distance 10->8.
  Valid proposal at trial 4/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 5, 11: 0, 12: 44, 13: 0, 14: 38}, score=9.2678
  Rejected at trial 5/100: distance 10->8.
  Rejected at trial 6/100: distance 10->6.
  Rejected at trial 7/100: distance 10->8.
  Rejected at trial 8/100: distance 10->6.
  Valid proposal at trial 9/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 36, 13: 0, 14: 40}, score=12.564
  Rejected at trial 10/100: distance 10->8.
  Rejected at trial 11/100: distance 10->8.
  Rejected at trial 12/100: distance 10->8.
  Rejected at trial 13/100: distance 10->8.
  Rejected at trial 14/100: distance 10->8.
  Rejected at trial 15/100: distance 10->4.
  Rejected at trial 16/100: distance 10->8.
  Rejected at trial 17/100: distance 10->6.
  Rejected at trial 18/100: distance 10->6.
  Rejected at trial 19/100: distance 10->8.
  Rejected at trial 20/100: distance 10->8.
  Rejected at trial 21/100: distance 10->8.
  Rejected at trial 22/100: distance 10->6.
  Rejected at trial 23/100: distance 10->8.
  Rejected at trial 24/100: distance 10->6.
  Rejected at trial 25/100: distance 10->8.
  Rejected at trial 26/100: distance 10->6.
  Rejected at trial 27/100: distance 10->8.
  Rejected at trial 28/100: distance 10->8.
  Rejected at trial 29/100: distance 10->8.
  Rejected at trial 30/100: distance 10->6.
  Valid proposal at trial 31/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 4, 11: 0, 12: 49, 13: 0, 14: 30}, score=8.653
  Rejected at trial 32/100: distance 10->6.
  Rejected at trial 33/100: distance 10->8.
  Rejected at trial 34/100: distance 10->4.
  Rejected at trial 35/100: distance 10->6.
  Rejected at trial 36/100: distance 10->8.
  Rejected at trial 37/100: distance 10->6.
  Rejected at trial 38/100: distance 10->8.
  Rejected at trial 39/100: distance 10->6.
  Rejected at trial 40/100: distance 10->8.
  Rejected at trial 41/100: distance 10->8.
  Rejected at trial 42/100: distance 10->8.
  Valid proposal at trial 43/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 36, 13: 0, 14: 40}, score=13.564
  Valid proposal at trial 44/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 41, 13: 0, 14: 36}, score=11.9816
  Valid proposal at trial 45/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 37, 13: 0, 14: 36}, score=13.6216
  Valid proposal at trial 46/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 40, 13: 0, 14: 38}, score=10.9078
  Rejected at trial 47/100: distance 10->8.
  Rejected at trial 48/100: distance 10->8.
  Rejected at trial 49/100: distance 10->6.
  Valid proposal at trial 50/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 34, 13: 0, 14: 43}, score=12.4083
  Rejected at trial 51/100: distance 10->8.
  Rejected at trial 52/100: distance 10->8.
  Rejected at trial 53/100: distance 10->6.
  Rejected at trial 54/100: distance 10->8.
  Rejected at trial 55/100: distance 10->4.
  Rejected at trial 56/100: distance 10->8.
  Rejected at trial 57/100: distance 10->8.
  Valid proposal at trial 58/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 13, 11: 0, 12: 34, 13: 0, 14: 36}, score=16.3516
  Rejected at trial 59/100: distance 10->8.
  Rejected at trial 60/100: distance 10->8.
  Rejected at trial 61/100: distance 10->8.
  Rejected at trial 62/100: distance 10->8.
  Rejected at trial 63/100: distance 10->8.
  Rejected at trial 64/100: distance 10->8.
  Rejected at trial 65/100: distance 10->8.
  Rejected at trial 66/100: distance 10->2.
  Rejected at trial 67/100: distance 10->6.
  Rejected at trial 68/100: distance 10->6.
  Valid proposal at trial 69/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 4, 11: 0, 12: 46, 13: 0, 14: 38}, score=8.4478
  Rejected at trial 70/100: distance 10->4.
  Rejected at trial 71/100: distance 10->8.
  Valid proposal at trial 72/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 42, 13: 0, 14: 37}, score=11.0797
  Rejected at trial 73/100: distance 10->8.
  Rejected at trial 74/100: distance 10->6.
  Rejected at trial 75/100: distance 10->4.
  Rejected at trial 76/100: distance 10->8.
  Valid proposal at trial 77/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 39, 13: 0, 14: 36}, score=11.8016
  Rejected at trial 78/100: distance 10->8.
  Rejected at trial 79/100: distance 10->8.
  Rejected at trial 80/100: distance 10->8.
  Rejected at trial 81/100: distance 10->6.
  Rejected at trial 82/100: distance 10->8.
  Rejected at trial 83/100: distance 10->6.
  Rejected at trial 84/100: distance 10->8.
  Rejected at trial 85/100: distance 10->8.
  Rejected at trial 86/100: distance 10->6.
  Rejected at trial 87/100: distance 10->8.
  Rejected at trial 88/100: distance 10->8.
  Valid proposal at trial 89/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 38, 13: 0, 14: 40}, score=12.744
  Valid proposal at trial 90/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 11, 11: 0, 12: 37, 13: 0, 14: 38}, score=14.6378
  Rejected at trial 91/100: distance 10->4.
  Rejected at trial 92/100: distance 10->8.
  Rejected at trial 93/100: distance 10->8.
  Rejected at trial 94/100: distance 10->8.
  Rejected at trial 95/100: distance 10->4.
  Rejected at trial 96/100: distance 10->8.
  Rejected at trial 97/100: distance 10->8.
  Rejected at trial 98/100: distance 10->8.
  Rejected at trial 99/100: distance 10->8.
  Rejected at trial 100/100: distance 10->8.
  Trials completed: 100/100, valid proposals found: 14, rejections due to distance decrease: 86.
  Accepted best valid move: distance 10->10, target_weight_before_swap=10, weight_patterns=weight_patterns={10: 4, 11: 0, 12: 46, 13: 0, 14: 38}, score=8.4478, score=8.4478

Step 8/20 (global max dist so far = 10)
Score Info of current state: weight_patterns={10: 4, 11: 0, 12: 46, 13: 0, 14: 38}, score=8.4478
  Target logical weight: 10
  Current distance: 10
  Rejected at trial 1/100: distance 10->8.
  Valid proposal at trial 2/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 34, 13: 0, 14: 43}, score=13.4083
  Rejected at trial 3/100: distance 10->8.
  Rejected at trial 4/100: distance 10->8.
  Rejected at trial 5/100: distance 10->6.
  Rejected at trial 6/100: distance 10->8.
  Rejected at trial 7/100: distance 10->8.
  Valid proposal at trial 8/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 38, 13: 0, 14: 43}, score=12.7683
  Rejected at trial 9/100: distance 10->8.
  Rejected at trial 10/100: distance 10->8.
  Rejected at trial 11/100: distance 10->8.
  Rejected at trial 12/100: distance 10->4.
  Rejected at trial 13/100: distance 10->6.
  Rejected at trial 14/100: distance 10->8.
  Rejected at trial 15/100: distance 10->4.
  Rejected at trial 16/100: distance 10->6.
  Rejected at trial 17/100: distance 10->6.
  Valid proposal at trial 18/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 35, 13: 0, 14: 42}, score=12.4902
  Rejected at trial 19/100: distance 10->8.
  Valid proposal at trial 20/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 39, 13: 0, 14: 36}, score=11.8016
  Rejected at trial 21/100: distance 10->8.
  Rejected at trial 22/100: distance 10->4.
  Rejected at trial 23/100: distance 10->8.
  Rejected at trial 24/100: distance 10->8.
  Rejected at trial 25/100: distance 10->8.
  Rejected at trial 26/100: distance 10->6.
  Rejected at trial 27/100: distance 10->8.
  Valid proposal at trial 28/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 13, 11: 0, 12: 33, 13: 0, 14: 41}, score=16.3021
  Rejected at trial 29/100: distance 10->6.
  Valid proposal at trial 30/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 37, 13: 0, 14: 46}, score=10.7026
  Rejected at trial 31/100: distance 10->6.
  Rejected at trial 32/100: distance 10->4.
  Rejected at trial 33/100: distance 10->8.
  Rejected at trial 34/100: distance 10->8.
  Rejected at trial 35/100: distance 10->8.
  Rejected at trial 36/100: distance 10->8.
  Valid proposal at trial 37/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 43, 13: 0, 14: 36}, score=11.1616
  Rejected at trial 38/100: distance 10->8.
  Rejected at trial 39/100: distance 10->8.
  Rejected at trial 40/100: distance 10->8.
  Rejected at trial 41/100: distance 10->6.
  Rejected at trial 42/100: distance 10->8.
  Rejected at trial 43/100: distance 10->6.
  Rejected at trial 44/100: distance 10->6.
  Rejected at trial 45/100: distance 10->6.
  Rejected at trial 46/100: distance 10->8.
  Rejected at trial 47/100: distance 10->4.
  Rejected at trial 48/100: distance 10->8.
  Rejected at trial 49/100: distance 10->8.
  Rejected at trial 50/100: distance 10->8.
  Rejected at trial 51/100: distance 10->8.
  Rejected at trial 52/100: distance 10->8.
  Rejected at trial 53/100: distance 10->6.
  Valid proposal at trial 54/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 39, 13: 0, 14: 42}, score=11.8502
  Rejected at trial 55/100: distance 10->8.
  Rejected at trial 56/100: distance 10->8.
  Rejected at trial 57/100: distance 10->6.
  Valid proposal at trial 58/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 37, 13: 0, 14: 42}, score=12.6702
  Rejected at trial 59/100: distance 10->6.
  Valid proposal at trial 60/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 35, 13: 0, 14: 42}, score=12.4902
  Rejected at trial 61/100: distance 10->8.
  Rejected at trial 62/100: distance 10->4.
  Rejected at trial 63/100: distance 10->6.
  Valid proposal at trial 64/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 5, 11: 0, 12: 43, 13: 0, 14: 42}, score=9.2102
  Rejected at trial 65/100: distance 10->8.
  Valid proposal at trial 66/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 6, 11: 0, 12: 41, 13: 0, 14: 39}, score=10.0059
  Rejected at trial 67/100: distance 10->8.
  Rejected at trial 68/100: distance 10->6.
  Rejected at trial 69/100: distance 10->8.
  Valid proposal at trial 70/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 12, 11: 0, 12: 38, 13: 0, 14: 30}, score=15.663
  Rejected at trial 71/100: distance 10->6.
  Rejected at trial 72/100: distance 10->4.
  Valid proposal at trial 73/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 42, 13: 0, 14: 34}, score=11.0554
  Rejected at trial 74/100: distance 10->8.
  Rejected at trial 75/100: distance 10->6.
  Rejected at trial 76/100: distance 10->8.
  Rejected at trial 77/100: distance 10->8.
  Rejected at trial 78/100: distance 10->4.
  Rejected at trial 79/100: distance 10->6.
  Rejected at trial 80/100: distance 10->4.
  Rejected at trial 81/100: distance 10->6.
  Rejected at trial 82/100: distance 10->8.
  Rejected at trial 83/100: distance 10->6.
  Rejected at trial 84/100: distance 10->8.
  Rejected at trial 85/100: distance 10->8.
  Rejected at trial 86/100: distance 10->8.
  Rejected at trial 87/100: distance 10->8.
  Rejected at trial 88/100: distance 10->8.
  Rejected at trial 89/100: distance 10->8.
  Rejected at trial 90/100: distance 10->8.
  Rejected at trial 91/100: distance 10->8.
  Rejected at trial 92/100: distance 10->6.
  Rejected at trial 93/100: distance 10->4.
  Rejected at trial 94/100: distance 10->4.
  Rejected at trial 95/100: distance 10->8.
  Rejected at trial 96/100: distance 10->6.
  Rejected at trial 97/100: distance 10->8.
  Rejected at trial 98/100: distance 10->8.
  Valid proposal at trial 99/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 6, 11: 0, 12: 43, 13: 0, 14: 36}, score=10.1616
  Rejected at trial 100/100: distance 10->6.
  Trials completed: 100/100, valid proposals found: 15, rejections due to distance decrease: 85.
  Accepted best valid move: distance 10->10, target_weight_before_swap=10, weight_patterns=weight_patterns={10: 5, 11: 0, 12: 43, 13: 0, 14: 42}, score=9.2102, score=9.2102

Step 9/20 (global max dist so far = 10)
Score Info of current state: weight_patterns={10: 5, 11: 0, 12: 43, 13: 0, 14: 42}, score=9.2102
  Target logical weight: 10
  Current distance: 10
  Rejected at trial 1/100: distance 10->8.
  Rejected at trial 2/100: distance 10->8.
  Rejected at trial 3/100: distance 10->8.
  Rejected at trial 4/100: distance 10->6.
  Rejected at trial 5/100: distance 10->6.
  Rejected at trial 6/100: distance 10->8.
  Valid proposal at trial 7/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 40, 13: 0, 14: 34}, score=11.8754
  Rejected at trial 8/100: distance 10->8.
  Valid proposal at trial 9/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 37, 13: 0, 14: 38}, score=13.6378
  Valid proposal at trial 10/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 6, 11: 0, 12: 43, 13: 0, 14: 36}, score=10.1616
  Rejected at trial 11/100: distance 10->8.
  Rejected at trial 12/100: distance 10->8.
  Rejected at trial 13/100: distance 10->8.
  Rejected at trial 14/100: distance 10->8.
  Rejected at trial 15/100: distance 10->8.
  Rejected at trial 16/100: distance 10->4.
  Valid proposal at trial 17/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 35, 13: 0, 14: 48}, score=11.5388
  Rejected at trial 18/100: distance 10->6.
  Rejected at trial 19/100: distance 10->8.
  Rejected at trial 20/100: distance 10->8.
  Rejected at trial 21/100: distance 10->8.
  Rejected at trial 22/100: distance 10->8.
  Rejected at trial 23/100: distance 10->6.
  Rejected at trial 24/100: distance 10->8.
  Valid proposal at trial 25/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 5, 11: 0, 12: 42, 13: 0, 14: 44}, score=9.1364
  Rejected at trial 26/100: distance 10->8.
  Rejected at trial 27/100: distance 10->8.
  Rejected at trial 28/100: distance 10->6.
  Rejected at trial 29/100: distance 10->6.
  Rejected at trial 30/100: distance 10->8.
  Rejected at trial 31/100: distance 10->4.
  Rejected at trial 32/100: distance 10->6.
  Rejected at trial 33/100: distance 10->8.
  Rejected at trial 34/100: distance 10->8.
  Rejected at trial 35/100: distance 10->6.
  Rejected at trial 36/100: distance 10->8.
  Rejected at trial 37/100: distance 10->4.
  Rejected at trial 38/100: distance 10->4.
  Rejected at trial 39/100: distance 10->8.
  Rejected at trial 40/100: distance 10->8.
  Rejected at trial 41/100: distance 10->6.
  Rejected at trial 42/100: distance 10->8.
  Rejected at trial 43/100: distance 10->6.
  Rejected at trial 44/100: distance 10->8.
  Valid proposal at trial 45/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 39, 13: 0, 14: 42}, score=10.8502
  Valid proposal at trial 46/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 39, 13: 0, 14: 38}, score=11.8178
  Rejected at trial 47/100: distance 10->8.
  Rejected at trial 48/100: distance 10->8.
  Valid proposal at trial 49/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 40, 13: 0, 14: 34}, score=12.8754
  Rejected at trial 50/100: distance 10->8.
  Rejected at trial 51/100: distance 10->8.
  Rejected at trial 52/100: distance 10->6.
  Rejected at trial 53/100: distance 10->6.
  Valid proposal at trial 54/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 36, 13: 0, 14: 40}, score=12.564
  Valid proposal at trial 55/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 33, 13: 0, 14: 42}, score=13.3102
  Rejected at trial 56/100: distance 10->8.
  Rejected at trial 57/100: distance 10->8.
  Rejected at trial 58/100: distance 10->8.
  Rejected at trial 59/100: distance 10->4.
  Rejected at trial 60/100: distance 10->8.
  Rejected at trial 61/100: distance 10->6.
  Rejected at trial 62/100: distance 10->8.
  Rejected at trial 63/100: distance 10->8.
  Rejected at trial 64/100: distance 10->8.
  Rejected at trial 65/100: distance 10->8.
  Rejected at trial 66/100: distance 10->8.
  Rejected at trial 67/100: distance 10->6.
  Rejected at trial 68/100: distance 10->6.
  Valid proposal at trial 69/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 38, 13: 0, 14: 40}, score=11.744
  Rejected at trial 70/100: distance 10->8.
  Rejected at trial 71/100: distance 10->8.
  Rejected at trial 72/100: distance 10->8.
  Rejected at trial 73/100: distance 10->8.
  Rejected at trial 74/100: distance 10->4.
  Rejected at trial 75/100: distance 10->8.
  Rejected at trial 76/100: distance 10->8.
  Rejected at trial 77/100: distance 10->6.
  Rejected at trial 78/100: distance 10->8.
  Rejected at trial 79/100: distance 10->8.
  Valid proposal at trial 80/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 32, 13: 0, 14: 46}, score=13.2526
  Valid proposal at trial 81/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 6, 11: 0, 12: 38, 13: 0, 14: 48}, score=9.8088
  Rejected at trial 82/100: distance 10->8.
  Rejected at trial 83/100: distance 10->8.
  Rejected at trial 84/100: distance 10->8.
  Rejected at trial 85/100: distance 10->6.
  Rejected at trial 86/100: distance 10->6.
  Valid proposal at trial 87/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 37, 13: 0, 14: 42}, score=11.6702
  Rejected at trial 88/100: distance 10->6.
  Rejected at trial 89/100: distance 10->6.
  Valid proposal at trial 90/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 38, 13: 0, 14: 40}, score=12.744
  Rejected at trial 91/100: distance 10->8.
  Rejected at trial 92/100: distance 10->6.
  Valid proposal at trial 93/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 6, 11: 0, 12: 42, 13: 0, 14: 40}, score=10.104
  Rejected at trial 94/100: distance 10->8.
  Rejected at trial 95/100: distance 10->8.
  Rejected at trial 96/100: distance 10->6.
  Rejected at trial 97/100: distance 10->6.
  Rejected at trial 98/100: distance 10->8.
  Rejected at trial 99/100: distance 10->6.
  Valid proposal at trial 100/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 35, 13: 0, 14: 42}, score=12.4902
  Trials completed: 100/100, valid proposals found: 17, rejections due to distance decrease: 83.
  Accepted best valid move: distance 10->10, target_weight_before_swap=10, weight_patterns=weight_patterns={10: 5, 11: 0, 12: 42, 13: 0, 14: 44}, score=9.1364, score=9.1364

Step 10/20 (global max dist so far = 10)
Score Info of current state: weight_patterns={10: 5, 11: 0, 12: 42, 13: 0, 14: 44}, score=9.1364
  Target logical weight: 10
  Current distance: 10
  Rejected at trial 1/100: distance 10->6.
  Rejected at trial 2/100: distance 10->8.
  Rejected at trial 3/100: distance 10->8.
  Rejected at trial 4/100: distance 10->8.
  Rejected at trial 5/100: distance 10->6.
  Valid proposal at trial 6/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 6, 11: 0, 12: 43, 13: 0, 14: 36}, score=10.1616
  Rejected at trial 7/100: distance 10->8.
  Rejected at trial 8/100: distance 10->8.
  Rejected at trial 9/100: distance 10->8.
  Rejected at trial 10/100: distance 10->8.
  Rejected at trial 11/100: distance 10->8.
  Rejected at trial 12/100: distance 10->8.
  Rejected at trial 13/100: distance 10->8.
  Rejected at trial 14/100: distance 10->6.
  Valid proposal at trial 15/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 37, 13: 0, 14: 42}, score=12.6702
  Rejected at trial 16/100: distance 10->8.
  Rejected at trial 17/100: distance 10->8.
  Rejected at trial 18/100: distance 10->6.
  Rejected at trial 19/100: distance 10->8.
  Rejected at trial 20/100: distance 10->4.
  Rejected at trial 21/100: distance 10->8.
  Rejected at trial 22/100: distance 10->8.
  Rejected at trial 23/100: distance 10->8.
  Valid proposal at trial 24/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 33, 13: 0, 14: 46}, score=12.3426
  Rejected at trial 25/100: distance 10->8.
  Valid proposal at trial 26/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 7, 11: 0, 12: 37, 13: 0, 14: 46}, score=10.7026
  Rejected at trial 27/100: distance 10->8.
  Rejected at trial 28/100: distance 10->8.
  Rejected at trial 29/100: distance 10->8.
  Rejected at trial 30/100: distance 10->6.
  Rejected at trial 31/100: distance 10->8.
  Rejected at trial 32/100: distance 10->8.
  Rejected at trial 33/100: distance 10->8.
  Rejected at trial 34/100: distance 10->8.
  Rejected at trial 35/100: distance 10->8.
  Rejected at trial 36/100: distance 10->4.
  Rejected at trial 37/100: distance 10->8.
  Rejected at trial 38/100: distance 10->8.
  Valid proposal at trial 39/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 36, 13: 0, 14: 44}, score=11.5964
  Rejected at trial 40/100: distance 10->8.
  Valid proposal at trial 41/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 8, 11: 0, 12: 39, 13: 0, 14: 42}, score=11.8502
  Rejected at trial 42/100: distance 10->8.
  Rejected at trial 43/100: distance 10->8.
  Rejected at trial 44/100: distance 10->6.
  Rejected at trial 45/100: distance 10->8.
  Rejected at trial 46/100: distance 10->6.
  Rejected at trial 47/100: distance 10->8.
  Rejected at trial 48/100: distance 10->8.
  Rejected at trial 49/100: distance 10->8.
  Rejected at trial 50/100: distance 10->8.
  Rejected at trial 51/100: distance 10->8.
  Rejected at trial 52/100: distance 10->6.
  Rejected at trial 53/100: distance 10->6.
  Rejected at trial 54/100: distance 10->8.
  Rejected at trial 55/100: distance 10->8.
  Rejected at trial 56/100: distance 10->4.
  Rejected at trial 57/100: distance 10->6.
  Rejected at trial 58/100: distance 10->6.
  Rejected at trial 59/100: distance 10->8.
  Rejected at trial 60/100: distance 10->8.
  Rejected at trial 61/100: distance 10->6.
  Valid proposal at trial 62/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 9, 11: 0, 12: 36, 13: 0, 14: 38}, score=12.5478
  Rejected at trial 63/100: distance 10->8.
  Rejected at trial 64/100: distance 10->6.
  Rejected at trial 65/100: distance 10->8.
  Valid proposal at trial 66/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 36, 13: 0, 14: 44}, score=13.5964
  Rejected at trial 67/100: distance 10->8.
  Rejected at trial 68/100: distance 10->8.
  Rejected at trial 69/100: distance 10->8.
  Rejected at trial 70/100: distance 10->8.
  Rejected at trial 71/100: distance 10->6.
  Rejected at trial 72/100: distance 10->6.
  Valid proposal at trial 73/100: distance 10->10, target_weight_before_swap=10, weight_patterns={10: 10, 11: 0, 12: 34, 13: 0, 14: 46}, score=13.4326
  Rejected at trial 74/100: distance 10->8.
  Rejected at trial 75/100: distance 10->8.
  Rejected at trial 76/100: distance 10->8.
  Rejected at trial 77/100: distance 10->8.
  Rejected at trial 78/100: distance 10->6.
  Rejected at trial 79/100: distance 10->8.
  Rejected at trial 80/100: distance 10->6.
