idx,search_step,accepted,distance,ler,ler_std,W,A_leq_dplus2,A_at_d,weighted_score
631,921,1,10,0.00255,0.00015948426051586883,12,44,11,1.2835439999999998
637,927,1,10,0.0023,0.0001514837597674904,12,44,9,1.12266
639,929,1,10,0.0025,0.00015791690656004434,12,47,8,1.0621439999999998
643,936,1,10,0.00218,0.00014748794366637317,12,48,8,1.067328
648,941,1,10,0.00241,0.00015505534309269772,12,45,13,1.4539859999999998
656,953,1,10,0.00234,0.00015279226896271466,12,49,9,1.154412
661,960,1,10,0.00233,0.00015246620431897225,12,48,8,1.067328
663,967,1,10,0.00186,0.00013625560412657,12,39,6,1.050246
666,971,1,10,0.00178,0.00013329851343858582,12,39,6,1.050246
667,973,1,10,0.00183,0.000135154332771601,12,39,6,1.050246
677,993,1,10,0.00214,0.00014613150770513333,12,39,6,1.050246
679,997,1,10,0.00215,0.00014647180459015106,12,39,6,1.050246
686,1008,1,10,0.00212,0.00014544850481416278,12,39,6,1.050246
690,1014,1,10,0.00296,0.0001717925467731102,12,38,17,1.732176
695,1025,1,10,0.00248,0.00015728554729355733,12,39,6,1.050246
697,1031,1,10,0.00227,0.0001504948420610317,12,39,6,1.050246
711,1049,1,10,0.00194,0.00013914940756458956,12,39,6,1.050246
721,1062,1,10,0.00266,0.0001628788178220021,12,47,14,1.550628
737,1088,1,10,0.00205,0.0001430320928386207,12,39,6,1.050246
739,1090,1,10,0.00187,0.0001366207072598313,12,39,6,1.050246
770,1129,1,10,0.00212,0.00014544850481416278,12,36,7,1.1122199999999998
771,1130,1,10,0.00209,0.0001444178921230872,12,39,6,1.050246
772,1131,1,10,0.00201,0.00014163262194140155,12,39,6,1.050246
773,1132,1,10,0.00186,0.00013625560412657,12,39,6,1.050246
775,1134,1,10,0.0023,0.0001514837597674904,12,39,6,1.050246
778,1140,1,10,0.00227,0.00015049484206103167,12,32,9,1.202472
780,1142,1,10,0.00224,0.00014949932274252955,12,36,8,1.141308
790,1159,1,10,0.00194,0.00013914940756458953,12,39,6,1.050246
