idx,search_step,accepted,distance,ler,ler_std,W,A_leq_dplus2,A_at_d,weighted_score
372,5,1,10,0.00147,0.00012115501551887095,12,30,3,3.2763
373,5,1,10,0.0019088180775002207,0.00014498697639328374,12,36,5,5.316000000000001
374,5,1,10,0.00155,0.00012440309385741824,12,31,2,2.2963
375,5,1,10,0.001985721172608526,0.000150822482472427,12,33,5,5.2855
376,5,1,10,0.0018176851307052197,0.00013807111119447035,12,34,4,4.3061
377,5,1,10,0.00158,0.00012559933818272103,12,32,2,2.3061
378,5,1,10,0.0017880767322639324,0.00013582406410327495,12,35,4,4.3154
379,5,1,10,0.0020825809558203926,0.0001581716907181311,12,33,5,5.2857
380,5,1,10,0.0021952086082631206,0.00016671638836393766,12,36,6,6.305899999999999
381,5,1,10,0.0018942919399520405,0.00014388466406462156,12,36,5,5.3154
382,5,1,10,0.00144,0.00011991416844592609,12,38,2,2.3658
383,5,1,10,0.001800863998334461,0.000136794526254994,12,30,4,4.2663
384,5,1,10,0.003782330177747655,0.00028702402746596286,12,31,6,6.2557
385,5,1,10,0.0021772234737411746,0.00016535197850759916,12,33,5,5.2858
386,5,1,10,0.0022834666455479,0.00017341157049972447,12,31,7,7.246
387,5,1,10,0.0018365570394275887,0.00013950330761806453,12,34,3,3.3156
388,5,1,10,0.0018009952320473047,0.0001368044858921968,12,37,3,3.3457
389,5,1,10,0.00155,0.00012440309385741824,12,36,1,1.3561
390,5,1,10,0.001631,4.035271325873228e-05,12,41,2,2.3956
391,5,1,10,0.0018141968770645665,0.00013780638332978065,12,31,2,2.2967
392,5,1,10,0.0022168687049898767,0.0001683595601033852,12,37,7,7.3054
393,5,1,10,0.0019836037378891244,0.0001506618147878264,12,31,5,5.2658
394,5,1,10,0.0017476512779068592,0.00013275597947569795,12,31,4,4.2762
395,5,1,10,0.00156,0.0001248031239921404,12,32,1,1.3161
396,5,1,10,0.0017759072011497203,0.00013490047212771455,12,35,3,3.3253000000000004
397,5,1,10,0.00169,0.00012989075300450434,12,39,2,2.3753
398,5,1,10,0.0038675638818716327,0.00029347954679731676,12,40,4,4.3651
399,5,1,10,0.0022253666066375096,0.00016900421565843452,12,37,6,6.3158
400,5,1,10,0.00165,0.00012834695060420128,12,35,4,4.315600000000001
401,5,1,10,0.001875054192317697,0.0001424247877938267,12,39,5,5.3454
402,5,1,10,0.0015,0.00012238320871956973,12,37,1,1.3657000000000001
403,5,1,10,0.0018389387303881968,0.0001396840531468234,12,41,4,4.3751
404,5,1,10,0.0020752363130368025,0.00015761444294254282,12,38,5,5.3355
405,5,1,10,0.0022661182573157634,0.0001720955826072304,12,39,4,4.355099999999999
406,5,1,10,0.0018722741095875586,0.00014221381603895129,12,32,3,3.2964
407,5,1,10,0.0019079339171096455,0.00014491988255886307,12,33,6,6.2755
408,5,1,10,0.00169,0.00012989075300450436,12,36,2,2.3455
409,5,1,10,0.0017339186561629281,0.0001317137157785981,12,32,4,4.2860000000000005
410,5,1,10,0.0018058643618409378,0.00013717401475989098,12,35,2,2.3359
411,5,1,10,0.0017504451999352437,0.00013296802780557814,12,33,4,4.2959
412,5,1,10,0.00145,0.00012032921420502133,12,36,3,3.3356
413,5,1,10,0.0019570578519876015,0.0001486475250584907,12,34,5,5.2957
414,5,1,10,0.00166,0.00012873464850652,12,35,4,4.3157000000000005
415,5,1,10,0.0019779114170077514,0.00015022988856563862,12,31,5,5.2653
416,5,1,10,0.0019036929442317004,0.00014459805875576996,12,37,4,4.3351
417,5,1,10,0.001814101757476616,0.00013779916457420802,12,38,2,2.3653000000000004
418,5,1,10,0.0015,0.00012238320871956973,12,35,1,1.3461
419,5,1,10,0.00155,0.00012440309385741824,12,35,2,2.3361
420,5,1,10,0.001990702384240081,0.0001512004477990344,12,31,4,4.2759
421,5,1,10,0.002118203078128635,0.00016087433037765634,12,34,5,5.2956
422,5,1,10,0.002334556839037029,0.00017728696102828177,12,39,6,6.3356
423,5,1,10,0.0020485494375370042,0.0001555896399738748,12,35,4,4.315
424,5,1,10,0.0019438202247191011,0.00014764303999775615,12,38,4,4.3452
425,5,1,10,0.0017774581321278126,0.0001350181787983771,12,32,3,3.2957
426,5,1,10,0.00165,0.0001283469506042013,12,39,5,5.3452
427,5,1,10,0.00158,0.000125599338182721,12,34,3,3.3152
428,5,1,10,0.0021187478567579483,0.00016091566182184288,12,31,5,5.266
429,5,1,10,0.00157,0.0001252018680175242,12,35,3,3.3261000000000003
430,5,1,10,0.00163,0.00012756799651925774,12,37,1,1.3663
431,5,1,10,0.0020606031730906666,0.00015650419505985276,12,36,4,4.3254
432,5,1,10,0.001842503248343877,0.00013995456211828242,12,30,3,3.2767
433,5,1,10,0.001524,3.90087034606246e-05,12,32,1,1.3165
434,5,1,10,0.00165,0.0001283469506042013,12,30,3,3.2765
435,5,1,10,0.00166,0.00012873464850652,12,32,2,2.3059
436,5,1,10,0.0020488163052617865,0.00015560988819229163,12,35,4,4.3155
437,6,1,10,0.0017302076249149899,0.00013143205748614875,12,31,4,4.2755
438,6,1,10,0.001748658182810589,0.00013283239989519142,12,36,3,3.3356
439,6,1,10,0.002177990960708036,0.00016541020302508722,12,37,6,6.314800000000001
440,6,1,10,0.0018146726246669603,0.0001378424884554674,12,31,5,5.2665
441,6,1,10,0.0017793594306049821,0.0001351624760827682,12,36,3,3.3358
442,6,1,10,0.0019368996170984571,0.0001471178917422661,12,33,6,6.2762
443,6,1,10,0.0018893063078804823,0.00014350632693510836,12,32,2,2.3061
444,6,1,10,0.00172,0.0001310365891874367,12,33,3,3.3057
445,6,1,10,0.00163,0.00012756799651925774,12,29,4,4.2565
446,6,1,10,0.00171,0.00013065576799091994,12,29,5,5.246
447,6,1,10,0.0019938685660281677,0.00015144069096842985,12,34,7,7.2754
448,6,1,10,0.001885846341676114,0.00014324376460051632,12,32,5,5.2759
449,6,1,10,0.00163,0.00012756799651925774,12,36,2,2.3451999999999997
450,6,1,10,0.001931169976446424,0.0001466831134764926,12,35,3,3.3251000000000004
451,6,1,10,0.0017444439962892753,0.00013251255795615824,12,33,5,5.2853
452,6,1,10,0.0016,0.00012639050496614628,12,32,2,2.3064
453,6,1,10,0.001799814816741399,0.00013671490133277298,12,31,4,4.2759
454,6,1,10,0.0024187685252502656,0.00018367431461533323,12,43,9,9.3462
455,6,1,10,0.0020297064551704717,0.00015415994119538355,12,30,6,6.2454
456,6,1,10,0.002184674445623074,0.00016591723604872968,12,32,5,5.2753000000000005
457,6,1,10,0.00142,0.00011907971195706678,12,32,2,2.3061
458,6,1,10,0.0020895486333385675,0.00015870033386474958,12,33,6,6.2762
459,6,1,10,0.00144,0.00011991416844592613,12,38,2,2.365
460,6,1,10,0.00162,0.00012717671854226066,12,36,5,5.315200000000001
461,6,1,10,0.001768012263668881,0.00013430128931666153,12,30,3,3.2759
462,6,1,10,0.002147521040740833,0.0001630986032713683,12,36,7,7.2951
463,6,1,10,0.00187869902807189,0.00014270138205588914,12,32,4,4.2860000000000005
464,6,1,10,0.0022030919695387517,0.00016731443765626776,12,33,3,3.3057999999999996
465,6,1,10,0.002259813206191627,0.00017161729789372138,12,32,6,6.2661
466,6,1,10,0.0013,0.00011394397672671569,12,35,1,1.3454000000000002
467,6,1,10,0.002031541740549808,0.00015429919343677552,12,33,4,4.2952
468,6,1,10,0.0020804271489730146,0.0001580082789632326,12,32,4,4.286300000000001
469,6,1,10,0.00172,0.0001310365891874367,12,33,3,3.3055999999999996
470,6,1,10,0.00143,0.00011949767276787429,12,32,3,3.2962000000000002
471,6,1,10,0.00166,0.00012873464850652,12,36,2,2.3451
472,6,1,10,0.0019230127941487055,0.00014606412349881122,12,33,7,7.2658
473,6,1,10,0.00168,0.0001295065392921809,12,31,3,3.2862000000000005
474,6,1,10,0.001919215451348443,0.00014577596870892615,12,29,4,4.2564
475,6,1,10,0.0018698053456978265,0.0001420264688035498,12,31,5,5.2661
476,6,1,10,0.0019877517723162477,0.00015097656093128405,12,32,5,5.275600000000001
477,6,1,12,0.001357,3.681249660319042e-05,14,90,32,32.58
478,6,1,12,0.001483,3.8481192702438336e-05,14,91,39,39.52
479,6,1,12,0.00153,0.0001235991252697108,14,94,35,35.59
480,6,1,10,0.0017633089052195982,0.0001339443277513022,12,33,4,4.2961
481,6,1,10,0.00147,0.00012115501551887093,12,33,3,3.3064999999999998
482,6,1,10,0.00142,0.00011907971195706678,12,31,4,4.2765
483,6,1,10,0.0019001592619034544,0.00014432990625197118,12,34,5,5.2961
484,6,1,10,0.00151,0.0001227898602226492,12,37,3,3.3461
485,6,1,10,0.0018680286359071816,0.00014189163923415197,12,35,3,3.326
486,6,1,10,0.0018362646343922813,0.00013948111709289736,12,35,4,4.315600000000001
487,6,1,10,0.0017436352274788848,0.00013245117509350294,12,32,5,5.2766
488,6,1,10,0.00153,0.0001235991252697108,12,37,1,1.3654000000000002
489,6,1,10,0.0018302230121450638,0.0001390226188529855,12,36,3,3.3355
490,6,1,10,0.002159153312365833,0.00016398109357698435,12,37,5,5.3246
491,6,1,10,0.00161,0.00012678422513229877,12,38,4,4.3449
492,6,1,10,0.00158,0.00012559933818272103,12,36,1,1.356
493,6,1,10,0.00154,0.00012400176516637836,12,33,2,2.3159
494,6,1,10,0.002081703868599964,0.00015810514516379553,12,36,4,4.3258
495,6,1,10,0.00165,0.00012834695060420128,12,27,3,3.2467
496,6,1,10,0.0020244099371613793,0.0001537580665676901,12,38,3,3.3551
497,6,1,10,0.00156,0.0001248031239921404,12,29,3,3.2666000000000004
498,6,1,10,0.0019435363373889207,0.0001476214981836789,12,31,5,5.2664
499,6,1,10,0.00163,0.00012756799651925774,12,41,4,4.3755
500,6,1,10,0.0019086074888021007,0.00014497099603649977,12,43,4,4.3953999999999995
501,6,1,10,0.0019323995263945668,0.00014677641475427914,12,38,5,5.3352
502,6,1,10,0.0017465397312549848,0.0001326716170390474,12,35,2,2.336
503,6,1,10,0.0018249522664219333,0.00013862262011556816,12,36,3,3.3353
504,6,1,10,0.0018710793856802942,0.00014212315201077164,12,32,5,5.2754
505,6,1,10,0.0019359459277992882,0.00014704552378466294,12,36,3,3.3354
506,6,1,10,0.0017786093947587567,0.00013510555284058798,12,36,3,3.3359
507,6,1,10,0.0020045188575401195,0.00015224880696543592,12,29,4,4.2563
508,6,1,10,0.0020271616221980058,0.00015396685162263966,12,32,3,3.2958
509,6,1,10,0.002735221110215181,0.00020767205566586788,12,31,5,5.2656
510,6,1,10,0.0018872041016690301,0.0001433467994240628,12,33,5,5.2862
511,6,1,10,0.0018773331018317563,0.0001425977266495886,12,38,4,4.3453
512,6,1,10,0.00158,0.000125599338182721,12,33,3,3.3055999999999996
513,6,1,10,0.001805016485121656,0.00013710966767755984,12,36,3,3.3359
514,6,1,10,0.00196698199017646,0.0001494005703872049,12,37,5,5.325200000000001
515,6,1,10,0.0020071468349730833,0.0001524482096328117,12,38,5,5.3357
516,6,1,10,0.001804526963596537,0.00013707251687229336,12,38,3,3.3556
517,6,1,10,0.00172,0.0001310365891874367,12,30,3,3.2765
518,6,1,10,0.0018526451060184193,0.00014072421590284457,12,41,3,3.3853999999999997
519,6,1,10,0.0018652090004420438,0.00014167766444258338,12,34,4,4.3056
520,6,1,10,0.00165,0.0001283469506042013,12,34,3,3.3162000000000003
521,6,1,10,0.0017786825411513114,0.00013511110421689134,12,38,3,3.3552
522,7,1,12,0.00155,0.00012440309385741826,14,93,33,33.6
523,7,1,12,0.001276,3.5698362684766066e-05,14,99,27,27.72
524,7,1,12,0.00138,0.0001173929035799784,14,88,34,34.54
525,7,1,12,0.00134,0.00011568136332952778,14,88,36,36.52
526,7,1,12,0.00139,0.00011781688252613917,14,95,37,37.58
527,7,1,12,0.001409,3.7510213622640524e-05,14,97,32,32.65
528,8,1,12,0.00142,0.00011907971195706678,14,96,31,31.65
529,8,1,12,0.001401,3.740372438726652e-05,14,104,25,25.79
530,8,1,12,0.001299,3.601824393712021e-05,14,98,28,28.7
531,8,1,12,0.00153,0.00012359912526971082,14,96,31,31.65
532,8,1,12,0.00135,0.00011611162654574344,14,101,26,26.75
533,8,1,12,0.00136,0.0001165402926733847,14,97,29,29.68
534,8,1,12,0.00134,0.00011568136332952778,14,98,30,30.68
535,8,1,12,0.00139,0.00011781688252613917,14,99,27,27.72
536,8,1,12,0.001746384872080089,0.00013925570482000512,14,94,34,34.6
537,8,1,12,0.0014,0.00011823933273406968,14,98,28,28.7
538,9,1,12,0.001362,3.6880161552605995e-05,14,100,34,34.66
539,9,1,12,0.00128,0.00011306521939764843,14,92,34,34.58
540,9,1,12,0.001393,3.7296929391853994e-05,14,97,30,30.67
541,9,1,12,0.00131,0.00011438081058332423,14,98,28,28.7
542,9,1,12,0.00141,0.00011866027053145472,14,94,30,30.64
