method,C,code_family,step,metric,median,q25,q75,min,max,n_runs_available
beam,2,"[1600,64]",4.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",5.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",6.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",7.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",8.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",9.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",10.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",11.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",12.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",13.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",14.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",15.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",16.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",17.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",18.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",19.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",20.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",21.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",22.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",23.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",24.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",25.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",26.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",27.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",28.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",29.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",30.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",31.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",32.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",33.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",34.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",35.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",36.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",37.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",38.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",39.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",40.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",41.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",42.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",43.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",44.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",45.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",46.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",47.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",48.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",49.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",50.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,2,"[1600,64]",0.0,best_score_at_best_distance_so_far,1020618558655.9994,1020618558655.9994,1020618558655.9994,1020618558655.9994,1020618558655.9994,10
beam,2,"[1600,64]",1.0,best_score_at_best_distance_so_far,427578153.9999998,427578153.9999998,499637407.74999976,424657649.9999998,626626857.9999998,10
beam,2,"[1600,64]",2.0,best_score_at_best_distance_so_far,132558158.99999994,129686265.99999994,132558158.99999994,31666955.99999999,228627949.9999999,10
beam,2,"[1600,64]",3.0,best_score_at_best_distance_so_far,34087947.999999985,32659230.74999999,34599609.749999985,30696458.99999999,37537165.999999985,10
beam,2,"[1600,64]",4.0,best_score_at_best_distance_so_far,30682052.99999999,29932519.99999999,31395073.49999999,28726947.99999999,32637154.99999999,10
beam,2,"[1600,64]",5.0,best_score_at_best_distance_so_far,29687494.49999999,28717002.24999999,30684600.49999999,27746751.99999999,32637154.99999999,10
beam,2,"[1600,64]",6.0,best_score_at_best_distance_so_far,28717050.49999999,28709796.74999999,28726850.24999999,20830981.999999993,32637154.99999999,10
beam,2,"[1600,64]",7.0,best_score_at_best_distance_so_far,28716904.49999999,27986900.99999999,28724497.74999999,20830981.999999993,31637649.99999999,10
beam,2,"[1600,64]",8.0,best_score_at_best_distance_so_far,28712101.49999999,27746824.99999999,28717098.74999999,20830981.999999993,31637649.99999999,10
beam,2,"[1600,64]",9.0,best_score_at_best_distance_so_far,27746897.99999999,27746532.99999999,28712053.99999999,20830981.999999993,30716449.99999999,10
beam,2,"[1600,64]",10.0,best_score_at_best_distance_so_far,27736805.99999999,26788775.249999993,28474476.49999999,20830981.999999993,29697149.99999999,10
beam,2,"[1600,64]",11.0,best_score_at_best_distance_so_far,27732246.99999999,25786723.999999993,27746897.99999999,20830981.999999993,28736649.99999999,10
beam,2,"[1600,64]",12.0,best_score_at_best_distance_so_far,26286353.999999993,25784371.499999993,27489477.49999999,20830981.999999993,28736649.99999999,10
beam,2,"[1600,64]",13.0,best_score_at_best_distance_so_far,25811052.999999993,25769475.499999993,27489477.49999999,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",14.0,best_score_at_best_distance_so_far,25811052.999999993,25769475.499999993,27489477.49999999,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",15.0,best_score_at_best_distance_so_far,25796547.999999993,25769475.499999993,26536279.999999993,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",16.0,best_score_at_best_distance_so_far,25781896.999999993,24340976.999999993,25813405.499999993,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",17.0,best_score_at_best_distance_so_far,25781896.999999993,24304591.499999993,25813405.499999993,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",18.0,best_score_at_best_distance_so_far,25781896.999999993,24304372.499999993,25813405.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",19.0,best_score_at_best_distance_so_far,25781896.999999993,24301995.249999993,25813405.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",20.0,best_score_at_best_distance_so_far,25772047.499999993,24301995.249999993,25786819.999999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",21.0,best_score_at_best_distance_so_far,25762245.999999993,24299569.499999993,25784322.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",22.0,best_score_at_best_distance_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",23.0,best_score_at_best_distance_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",24.0,best_score_at_best_distance_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",25.0,best_score_at_best_distance_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",26.0,best_score_at_best_distance_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",27.0,best_score_at_best_distance_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",28.0,best_score_at_best_distance_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",29.0,best_score_at_best_distance_so_far,25747642.499999993,23826597.249999993,25779421.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",30.0,best_score_at_best_distance_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",31.0,best_score_at_best_distance_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",32.0,best_score_at_best_distance_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",33.0,best_score_at_best_distance_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",34.0,best_score_at_best_distance_so_far,24331249.499999993,23826597.249999993,25747691.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",35.0,best_score_at_best_distance_so_far,24331249.499999993,23826597.249999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",36.0,best_score_at_best_distance_so_far,24326348.999999993,23824196.499999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",37.0,best_score_at_best_distance_so_far,24326348.999999993,23824196.499999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",38.0,best_score_at_best_distance_so_far,24326348.999999993,23824196.499999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",39.0,best_score_at_best_distance_so_far,24326348.999999993,23824196.499999993,25495365.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",40.0,best_score_at_best_distance_so_far,24326348.999999993,23824196.499999993,25495365.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",41.0,best_score_at_best_distance_so_far,24306846.499999993,23824196.499999993,25495316.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",42.0,best_score_at_best_distance_so_far,24306846.499999993,23824196.499999993,25495316.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",43.0,best_score_at_best_distance_so_far,24306846.499999993,23824196.499999993,25495316.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",44.0,best_score_at_best_distance_so_far,24306846.499999993,23824196.499999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",45.0,best_score_at_best_distance_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",46.0,best_score_at_best_distance_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",47.0,best_score_at_best_distance_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",48.0,best_score_at_best_distance_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",49.0,best_score_at_best_distance_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",50.0,best_score_at_best_distance_so_far,23851049.499999993,23821721.999999993,24799151.249999993,20830981.999999993,25747544.999999993,10
beam,2,"[1600,64]",0.0,global_min_score_so_far,1020618558655.9994,1020618558655.9994,1020618558655.9994,1020618558655.9994,1020618558655.9994,10
beam,2,"[1600,64]",1.0,global_min_score_so_far,427578153.9999998,427578153.9999998,499637407.74999976,424657649.9999998,626626857.9999998,10
beam,2,"[1600,64]",2.0,global_min_score_so_far,132558158.99999994,129686265.99999994,132558158.99999994,31666955.99999999,228627949.9999999,10
beam,2,"[1600,64]",3.0,global_min_score_so_far,34087947.999999985,32659230.74999999,34599609.749999985,30696458.99999999,37537165.999999985,10
beam,2,"[1600,64]",4.0,global_min_score_so_far,30682052.99999999,29932519.99999999,31395073.49999999,28726947.99999999,32637154.99999999,10
beam,2,"[1600,64]",5.0,global_min_score_so_far,29687494.49999999,28717002.24999999,30684600.49999999,27746751.99999999,32637154.99999999,10
beam,2,"[1600,64]",6.0,global_min_score_so_far,28717050.49999999,28709796.74999999,28726850.24999999,20830981.999999993,32637154.99999999,10
beam,2,"[1600,64]",7.0,global_min_score_so_far,28716904.49999999,27986900.99999999,28724497.74999999,20830981.999999993,31637649.99999999,10
beam,2,"[1600,64]",8.0,global_min_score_so_far,28712101.49999999,27746824.99999999,28717098.74999999,20830981.999999993,31637649.99999999,10
beam,2,"[1600,64]",9.0,global_min_score_so_far,27746897.99999999,27746532.99999999,28712053.99999999,20830981.999999993,30716449.99999999,10
beam,2,"[1600,64]",10.0,global_min_score_so_far,27736805.99999999,26788775.249999993,28474476.49999999,20830981.999999993,29697149.99999999,10
beam,2,"[1600,64]",11.0,global_min_score_so_far,27732246.99999999,25786723.999999993,27746897.99999999,20830981.999999993,28736649.99999999,10
beam,2,"[1600,64]",12.0,global_min_score_so_far,26286353.999999993,25784371.499999993,27489477.49999999,20830981.999999993,28736649.99999999,10
beam,2,"[1600,64]",13.0,global_min_score_so_far,25811052.999999993,25769475.499999993,27489477.49999999,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",14.0,global_min_score_so_far,25811052.999999993,25769475.499999993,27489477.49999999,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",15.0,global_min_score_so_far,25796547.999999993,25769475.499999993,26536279.999999993,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",16.0,global_min_score_so_far,25781896.999999993,24340976.999999993,25813405.499999993,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",17.0,global_min_score_so_far,25781896.999999993,24304591.499999993,25813405.499999993,20830981.999999993,28716953.99999999,10
beam,2,"[1600,64]",18.0,global_min_score_so_far,25781896.999999993,24304372.499999993,25813405.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",19.0,global_min_score_so_far,25781896.999999993,24301995.249999993,25813405.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",20.0,global_min_score_so_far,25772047.499999993,24301995.249999993,25786819.999999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",21.0,global_min_score_so_far,25762245.999999993,24299569.499999993,25784322.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",22.0,global_min_score_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,28677849.99999999,10
beam,2,"[1600,64]",23.0,global_min_score_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",24.0,global_min_score_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",25.0,global_min_score_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",26.0,global_min_score_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",27.0,global_min_score_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",28.0,global_min_score_so_far,25752591.499999993,23826597.249999993,25784322.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",29.0,global_min_score_so_far,25747642.499999993,23826597.249999993,25779421.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",30.0,global_min_score_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",31.0,global_min_score_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",32.0,global_min_score_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",33.0,global_min_score_so_far,24806598.499999993,23826597.249999993,25776995.999999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",34.0,global_min_score_so_far,24331249.499999993,23826597.249999993,25747691.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",35.0,global_min_score_so_far,24331249.499999993,23826597.249999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",36.0,global_min_score_so_far,24326348.999999993,23824196.499999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",37.0,global_min_score_so_far,24326348.999999993,23824196.499999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",38.0,global_min_score_so_far,24326348.999999993,23824196.499999993,25509919.249999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",39.0,global_min_score_so_far,24326348.999999993,23824196.499999993,25495365.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",40.0,global_min_score_so_far,24326348.999999993,23824196.499999993,25495365.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",41.0,global_min_score_so_far,24306846.499999993,23824196.499999993,25495316.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",42.0,global_min_score_so_far,24306846.499999993,23824196.499999993,25495316.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",43.0,global_min_score_so_far,24306846.499999993,23824196.499999993,25495316.749999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",44.0,global_min_score_so_far,24306846.499999993,23824196.499999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",45.0,global_min_score_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",46.0,global_min_score_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",47.0,global_min_score_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",48.0,global_min_score_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",49.0,global_min_score_so_far,23851049.499999993,23821721.999999993,25490416.499999993,20830981.999999993,26786543.999999993,10
beam,2,"[1600,64]",50.0,global_min_score_so_far,23851049.499999993,23821721.999999993,24799151.249999993,20830981.999999993,25747544.999999993,10
beam,2,"[1600,64]",0.0,n_evaluated,1.0,1.0,1.0,1.0,1.0,10
beam,2,"[1600,64]",1.0,n_evaluated,296.0,295.0,297.0,295.0,300.0,10
beam,2,"[1600,64]",2.0,n_evaluated,810.5,806.25,814.0,755.0,820.0,10
beam,2,"[1600,64]",3.0,n_evaluated,1269.0,1221.0,1284.25,1183.0,1309.0,10
beam,2,"[1600,64]",4.0,n_evaluated,1507.5,1387.5,1632.75,1207.0,1761.0,10
beam,2,"[1600,64]",5.0,n_evaluated,1513.5,1396.0,1640.75,1211.0,2068.0,10
beam,2,"[1600,64]",6.0,n_evaluated,1520.0,1409.75,1648.0,1218.0,2166.0,10
beam,2,"[1600,64]",7.0,n_evaluated,1527.0,1416.25,1655.25,1229.0,2170.0,10
beam,2,"[1600,64]",8.0,n_evaluated,1538.0,1427.25,1663.25,1235.0,2172.0,10
beam,2,"[1600,64]",9.0,n_evaluated,1547.0,1436.25,1670.25,1246.0,2177.0,10
beam,2,"[1600,64]",10.0,n_evaluated,1558.5,1448.5,1679.0,1258.0,2180.0,10
beam,2,"[1600,64]",11.0,n_evaluated,1569.0,1456.5,1689.5,1268.0,2186.0,10
beam,2,"[1600,64]",12.0,n_evaluated,1578.5,1464.0,1699.75,1275.0,2192.0,10
beam,2,"[1600,64]",13.0,n_evaluated,1585.0,1477.25,1712.25,1288.0,2199.0,10
beam,2,"[1600,64]",14.0,n_evaluated,1596.5,1485.0,1719.25,1300.0,2206.0,10
beam,2,"[1600,64]",15.0,n_evaluated,1607.5,1494.5,1732.0,1311.0,2215.0,10
beam,2,"[1600,64]",16.0,n_evaluated,1616.5,1509.0,1741.25,1321.0,2222.0,10
beam,2,"[1600,64]",17.0,n_evaluated,1628.0,1519.5,1753.5,1334.0,2229.0,10
beam,2,"[1600,64]",18.0,n_evaluated,1637.5,1527.0,1764.75,1347.0,2238.0,10
beam,2,"[1600,64]",19.0,n_evaluated,1649.0,1535.0,1778.0,1368.0,2244.0,10
beam,2,"[1600,64]",20.0,n_evaluated,1660.0,1546.0,1788.25,1381.0,2250.0,10
beam,2,"[1600,64]",21.0,n_evaluated,1673.0,1560.0,1798.5,1395.0,2257.0,10
beam,2,"[1600,64]",22.0,n_evaluated,1687.5,1569.75,1807.5,1413.0,2264.0,10
beam,2,"[1600,64]",23.0,n_evaluated,1700.5,1576.75,1820.0,1425.0,2273.0,10
beam,2,"[1600,64]",24.0,n_evaluated,1713.0,1589.5,1829.5,1443.0,2274.0,10
beam,2,"[1600,64]",25.0,n_evaluated,1721.0,1600.25,1838.75,1457.0,2275.0,10
beam,2,"[1600,64]",26.0,n_evaluated,1734.0,1610.5,1847.5,1468.0,2279.0,10
beam,2,"[1600,64]",27.0,n_evaluated,1742.5,1622.5,1861.25,1481.0,2284.0,10
beam,2,"[1600,64]",28.0,n_evaluated,1754.5,1633.25,1872.0,1501.0,2287.0,10
beam,2,"[1600,64]",29.0,n_evaluated,1769.5,1650.75,1881.0,1510.0,2293.0,10
beam,2,"[1600,64]",30.0,n_evaluated,1776.5,1666.0,1890.75,1525.0,2300.0,10
beam,2,"[1600,64]",31.0,n_evaluated,1781.5,1678.75,1901.5,1540.0,2307.0,10
beam,2,"[1600,64]",32.0,n_evaluated,1794.0,1694.5,1919.75,1554.0,2317.0,10
beam,2,"[1600,64]",33.0,n_evaluated,1809.0,1706.5,1932.25,1569.0,2320.0,10
beam,2,"[1600,64]",34.0,n_evaluated,1822.5,1725.0,1945.75,1575.0,2324.0,10
beam,2,"[1600,64]",35.0,n_evaluated,1840.5,1740.5,1961.5,1594.0,2332.0,10
beam,2,"[1600,64]",36.0,n_evaluated,1852.0,1757.25,1973.5,1611.0,2341.0,10
beam,2,"[1600,64]",37.0,n_evaluated,1867.0,1772.75,1986.75,1620.0,2351.0,10
beam,2,"[1600,64]",38.0,n_evaluated,1884.5,1787.0,2004.5,1636.0,2359.0,10
beam,2,"[1600,64]",39.0,n_evaluated,1897.0,1800.0,2024.5,1653.0,2366.0,10
beam,2,"[1600,64]",40.0,n_evaluated,1915.5,1812.5,2035.25,1659.0,2370.0,10
beam,2,"[1600,64]",41.0,n_evaluated,1932.5,1825.25,2047.25,1672.0,2374.0,10
beam,2,"[1600,64]",42.0,n_evaluated,1947.5,1838.25,2055.5,1687.0,2379.0,10
beam,2,"[1600,64]",43.0,n_evaluated,1964.0,1852.25,2073.25,1702.0,2388.0,10
beam,2,"[1600,64]",44.0,n_evaluated,1977.0,1864.0,2089.0,1722.0,2400.0,10
beam,2,"[1600,64]",45.0,n_evaluated,1987.5,1878.5,2097.25,1731.0,2411.0,10
beam,2,"[1600,64]",46.0,n_evaluated,2001.5,1886.25,2114.75,1746.0,2424.0,10
beam,2,"[1600,64]",47.0,n_evaluated,2012.0,1897.0,2124.5,1767.0,2434.0,10
beam,2,"[1600,64]",48.0,n_evaluated,2022.5,1910.75,2138.0,1778.0,2437.0,10
beam,2,"[1600,64]",49.0,n_evaluated,2037.0,1920.0,2149.75,1790.0,2444.0,10
beam,2,"[1600,64]",50.0,n_evaluated,2049.0,1927.5,2170.25,1801.0,2456.0,10
beam,3,"[2025,81]",0.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
beam,3,"[2025,81]",1.0,best_distance_so_far,10.0,10.0,10.0,10.0,10.0,10
beam,3,"[2025,81]",2.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",3.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",4.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",5.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",6.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",7.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",8.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",9.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",10.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",11.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",12.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",13.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",14.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",15.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",16.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",17.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",18.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",19.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",20.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",21.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",22.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",23.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",24.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",25.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",26.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",27.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",28.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",29.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",30.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",31.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",32.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",33.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",34.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",35.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",36.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
