method,C,run,code_family,group_path,step,n_evaluated,best_distance_so_far,best_score_at_best_distance_so_far,global_min_score_so_far
greedy,1,9,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_155306",44.0,1045,10.0,235709362.9999999,235709362.9999999
greedy,1,9,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_155306",45.0,1064,10.0,235709362.9999999,235709362.9999999
greedy,1,9,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_155306",46.0,1084,10.0,235709362.9999999,235709362.9999999
greedy,1,9,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_155306",47.0,1109,10.0,235709362.9999999,235709362.9999999
greedy,1,9,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_155306",48.0,1130,10.0,235709362.9999999,235709362.9999999
greedy,1,9,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_155306",49.0,1151,10.0,228531360.99999994,228531360.99999994
greedy,1,9,"[1225,49]","/[1225,49]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_155306",50.0,1170,10.0,228531360.99999994,228531360.99999994
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",0.0,1,6.0,1020618558655.9994,1020618558655.9994
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",1.0,298,10.0,625528753.9999998,625528753.9999998
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",2.0,400,10.0,232548053.9999999,232548053.9999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",3.0,503,10.0,131568744.99999994,131568744.99999994
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",4.0,626,12.0,30667351.99999999,30667351.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",5.0,628,12.0,28716953.99999999,28716953.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",6.0,629,12.0,28716953.99999999,28716953.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",8.0,630,12.0,28716953.99999999,28716953.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",9.0,633,12.0,28716953.99999999,28716953.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",10.0,635,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",12.0,636,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",13.0,637,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",14.0,639,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",15.0,640,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",16.0,641,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",17.0,643,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",18.0,645,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",19.0,646,12.0,28697449.99999999,28697449.99999999
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",20.0,648,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",21.0,649,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",23.0,650,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",24.0,653,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",26.0,655,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",27.0,657,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",28.0,659,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",29.0,660,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",30.0,662,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",32.0,663,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",33.0,668,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",34.0,669,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",35.0,670,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",36.0,675,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",37.0,679,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",39.0,680,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",40.0,682,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",41.0,684,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",42.0,685,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",43.0,686,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",45.0,688,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",46.0,689,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",47.0,692,12.0,26757045.999999993,26757045.999999993
greedy,2,1,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_133758",49.0,694,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",0.0,1,6.0,1020618558655.9994,1020618558655.9994
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",1.0,298,10.0,424657649.9999998,424657649.9999998
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",2.0,405,10.0,126746844.99999994,126746844.99999994
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",3.0,497,10.0,126726853.99999994,126726853.99999994
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",4.0,587,12.0,31656762.99999999,31656762.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",5.0,588,12.0,31656762.99999999,31656762.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",6.0,589,12.0,31656762.99999999,31656762.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",7.0,591,12.0,31617854.99999999,31617854.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",9.0,592,12.0,31617854.99999999,31617854.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",11.0,594,12.0,31617854.99999999,31617854.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",12.0,598,12.0,31617854.99999999,31617854.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",13.0,599,12.0,31617854.99999999,31617854.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",14.0,601,12.0,30667351.99999999,30667351.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",16.0,602,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",17.0,604,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",18.0,608,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",19.0,610,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",20.0,612,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",21.0,614,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",22.0,617,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",23.0,618,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",24.0,620,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",25.0,624,12.0,29697149.99999999,29697149.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",26.0,632,12.0,27727247.99999999,27727247.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",27.0,634,12.0,27727247.99999999,27727247.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",28.0,639,12.0,27727247.99999999,27727247.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",30.0,642,12.0,27727247.99999999,27727247.99999999
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",31.0,644,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",33.0,648,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",34.0,652,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",35.0,658,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",36.0,660,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",37.0,662,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",39.0,664,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",40.0,666,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",41.0,668,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",42.0,670,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",43.0,672,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",45.0,673,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",46.0,674,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",47.0,675,12.0,26757045.999999993,26757045.999999993
greedy,2,10,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260615_151916",48.0,676,12.0,26757045.999999993,26757045.999999993
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",0.0,1,6.0,1020618558655.9994,1020618558655.9994
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",1.0,297,10.0,427578153.9999998,427578153.9999998
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",2.0,379,12.0,31666955.99999999,31666955.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",5.0,381,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",6.0,382,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",8.0,383,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",11.0,384,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",12.0,385,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",13.0,387,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",14.0,388,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",15.0,389,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",16.0,391,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",19.0,394,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",20.0,397,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",21.0,399,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",24.0,400,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",25.0,402,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",26.0,405,12.0,30686659.99999999,30686659.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",27.0,406,12.0,30647555.99999999,30647555.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",28.0,409,12.0,30647555.99999999,30647555.99999999
greedy,2,2,"[1600,64]","/[1600,64]/logical_guided_score_S50_T300_p0.03_bw1_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_135241",30.0,411,12.0,29677353.99999999,29677353.99999999
